"Account Number","Account Name","Cash Account Number","Cash Account Name","Sweep Vehicle Number","Sweep Vehicle Name","Account Group","Reporting Currency Code","Reporting Currency Name","Local Currency Code","Local Currency Name","Location Code","Location Name","Cash Reporting Date","Reference Number","Client Reference Number","Related Reference","Tax Code","Tax Code Description","Transaction Type Code","Transaction Type","Main Transaction Code","Sub Transaction Code","Detailed Transaction Type Name","Transaction Description 1","Transaction Description 2","Transaction Description 3","Transaction Description 4","Transaction Description 5","Transaction Description 6","Trade / Ex Date","Settle / Pay Date","Actual Settle Date","Record Date","Cash Post Date","Cash Value Date","Shares/Par","Local Price/Rate","Local Principal Amount","Local Income Amount","Gross Amount","Source Tax Withheld Amount","Bank Tax Withheld Amount","Opening Balance Local","Transaction Activity Local","Closing Balance Local","Opening Balance Reporting Equivalent","Transaction Amount Reporting Equivalent","Closing Balance Reporting Equivalent","Trading Broker Code","Trading BIC Broker Code","Trading Broker Name","Clearing Broker Code","Clearing Broker Name","Clearing BIC Broker Code","Security Short Description","Security Description 1","Security Description 2","Security  Description 3","Security Description 4","Security Description 5","Exchange Rate","CUSIP/CINS","TICKER","ISIN","SEDOL","VALOREN","SICOVAM","WPK","QUICK","Wire Reference Number","Begin Date","End Date","Report Run Date","Report Run Time","Current Factor","Previous Factor","Amortized Units","Event ID","Flat Tax %","Flat Tax Amount","Solidarity %","Solidarity Amount","Flat Tax Currency","Account - GSP","Extended Account","Opening STIF Balance","STIF Transaction Amount","Closing STIF Balance","Create Date","Last Updated","Contractual Indicator Code","Settlement Policy","CID","IAS Account Number","IAS Account Name","IAS Consolidated Account Name","IAS Consolidated Account Number","GFC Indicator","Issue Currency Code","Accrual Currency Code","Asset Category"
"465826","NYLI CLEANER TRANSPORT ETF","4658265780","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","NOK","NORWEGIAN KRONE","10","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.101207","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658265780","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","NOK","NORWEGIAN KRONE","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.101207","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658266040","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","PEN","PERUVIAN NUEVO SOL","10","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.288064","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658266040","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","PEN","PERUVIAN NUEVO SOL","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.288064","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658266040","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","PEN","PERUVIAN NUEVO SOL","10","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.288064","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658266040","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","PEN","PERUVIAN NUEVO SOL","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.288064","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658266080","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","PHP","PHILIPPINE PESO","11","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.017487","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658266080","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","PHP","PHILIPPINE PESO","11","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.017487","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658266080","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","PHP","PHILIPPINE PESO","11","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.017487","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658266080","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","PHP","PHILIPPINE PESO","11","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.017487","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658269850","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","PLN","POLISH ZLOTY","10","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.275596","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658269850","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","PLN","POLISH ZLOTY","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.275596","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658269850","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","PLN","POLISH ZLOTY","10","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.275596","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658269850","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","PLN","POLISH ZLOTY","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.275596","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658268260","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","GBP","POUND STERLING","10","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","1.355850","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658268260","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","GBP","POUND STERLING","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","1.355850","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658268260","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","GBP","POUND STERLING","10","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","1.355850","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658268260","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","GBP","POUND STERLING","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","1.355850","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658260020","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","RUB","RUSSIAN RUBLE","10","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.011796","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658260020","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","RUB","RUSSIAN RUBLE","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.011796","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658260020","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","RUB","RUSSIAN RUBLE","10","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.011796","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658260020","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","RUB","RUSSIAN RUBLE","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.011796","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658267020","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","SGD","SINGAPORE DOLLAR","11","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.779970","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658267020","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","SGD","SINGAPORE DOLLAR","11","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.779970","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658267020","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","SGD","SINGAPORE DOLLAR","11","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.779970","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658267020","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","SGD","SINGAPORE DOLLAR","11","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.779970","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658267100","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","ZAR","SOUTH AFRICAN RAND","10","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.057401","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658267100","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","ZAR","SOUTH AFRICAN RAND","10","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.057401","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658267100","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","ZAR","SOUTH AFRICAN RAND","10","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.057401","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658267100","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","ZAR","SOUTH AFRICAN RAND","10","BRU","09/17/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.057401","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658264100","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","KRW","SOUTH KOREAN WON","11","BRU","09/12/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.000718","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658264100","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","KRW","SOUTH KOREAN WON","11","BRU","09/15/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.000718","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
"465826","NYLI CLEANER TRANSPORT ETF","4658264100","NYLI CLEANER TRANSPORT ETF","","","","USD","UNITED STATES DOLLAR","KRW","SOUTH KOREAN WON","11","BRU","09/16/25","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","0.000000","","0.000000","0.000000","","0.000000","","","","","","","","","","","","","0.000718","","","","","","","","","","09/12/25","09/17/25","09/12/25","9:01:27 AM EDT","","","","","","","","","","","","0","0","0","","","","","5829291076","","","","","","","",""
